Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
235802,"BANCADA PROFISSIONAL , MATERIAL COMPENSADO MARITIMO, COMPRIMENTO 3 M, LARGURA 1 M, ALTURA 0,80 M, ESPESSURA 18 CM, APLICAÇÃO CONFERENCIA DE MERCADORIAS APREENDIDAS",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
235863,"BANCADA PROFISSIONAL , MATERIAL COMPENSADO MARITIMO, COMPRIMENTO 3 M, LARGURA 1 M, ALTURA 0,80 M, ESPESSURA 1,80 CM, APLICAÇÃO CONFERENCIA DE MERCADORIAS APREENDIDAS",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
237936,"SABRE , MATERIAL AÇO CARBONO, COMPRIMENTO 500 MM, USO MOTOSSERRA STIHL",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,15189: SABRE                                                                                               ,Ativo,Não
241569,"CORRENTE CORTANTE , MATERIAL AÇO, FORMATO ELOS REDONDO, APLICAÇÃO MOTO-SERRA",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,05902: CORRENTE CORTANTE                                                                                   ,Ativo,Não
242645,"LÂMINA DE MÁQUINA PARA TRABALHO EM MADEIRA , MATERIAL AÇO FLEXÍVEL, QUANTIDADE DENTES 8 DENTES POR POLEGADA, LARGURA 9 MM, COMPRIMENTO 100 MM, PASSO 3 MM, APLICAÇÃO SERRA TICO-TICO",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08616: LÂMINA DE MÁQUINA PARA TRABALHO EM MADEIRA                                                          ,Ativo,Não
246537,"BANCADA PROFISSIONAL , MATERIAL METAL E MADEIRA, COMPRIMENTO 3 M, LARGURA 1,80 M, ALTURA 0,80 M, ESPESSURA 2,50 CM, CARACTERÍSTICAS ADICIONAIS ESTRUTURA METÁLICA, COMPONENTES GAVETEIRO FIXO DE 3 GAVETAS COM CHAVE; GAVETEIRO",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
248276,"BANCADA PROFISSIONAL , MATERIAL MADEIRA REVESTIDA FÓRMICA, COMPRIMENTO 2,40 M, LARGURA 0,60 M, ALTURA 0,90 M, ESPESSURA 1,80 CM, CARACTERÍSTICAS ADICIONAIS EM ""L"", 2 PORTAS PUXADOR DE MADEIRA E 1 PRATELEIRA, COMPONENTES PIA EM AÇO INOXIDÁVEL DE 1 X 0,60M",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
248277,"BANCADA PROFISSIONAL , MATERIAL MADEIRA REVESTIDA FÓRMICA, COMPRIMENTO 4,10 M, LARGURA 0,60 M, ALTURA 0,90 M, ESPESSURA 1,80 CM, CARACTERÍSTICAS ADICIONAIS EM ""L"", 2 PORTAS PUXADOR DE MADEIRA E 1 PRATELEIRA, COMPONENTES PIA EM AÇO INOXIDÁVEL DE 1 X 0,60M",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
252184,"BANCADA PROFISSIONAL , MATERIAL MADEIRA COMPENSADA, COMPRIMENTO 1,10 M, LARGURA 0,55 M, ESPESSURA 5 CM, APLICAÇÃO OFICINA MECÂNICA, CARACTERÍSTICAS ADICIONAIS RODÍZIOS, COMPONENTES GAVETEIRO DE 6 GAVETAS COM CHAVE, PORTA LATERAL E",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
255864,"MOTOSSERRA INDUSTRIAL , POTÊNCIA 2,9 KW, COMBUSTÍVEL MOTOR GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 0,75 L, CILINDRADA MOTOR 62 CC, CARACTERÍSTICAS ADICIONAIS SABRE DE 13 A 18 POL, PASSO DA CORRENTE DE 3/8 POL",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,09919: MOTOSSERRA INDUSTRIAL                                                                               ,Ativo,Não
