Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
227505,"ANEL FERROLHO, MATERIAL AÇO  FUNÇÃO VEDAR GASES DO FERROLHO  APLICAÇÃO SISTEMA ALIMENTAÇÃO CARABINA CALIBRE 5,56 MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13794: ANEL FERROLHO                                                                                       ",Ativo,Não
227506,"CHAVE FERROLHO, MATERIAL AÇO CARBONO  FUNÇÃO FIXAR CABEÇA DO FERROLHO AO FERROLHO  APLICAÇÃO SISTEMA ALIMENTAÇÃO CARABINA CALIBRE 5,56 MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13795: CHAVE FERROLHO                                                                                      ",Ativo,Não
227507,"EXTRATOR CÁPSULA, MATERIAL AÇO CARBONO  TIPO GARRA  TIPO ACIONAMENTO POR MOLA  FUNÇÃO EXTRAIR CÁPSULA DEFLAGRADA INTERIOR DA CÂMARA  APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13796: EXTRATOR CÁPSULA                                                                                    ",Ativo,Não
227508,"PERCUSSOR, MATERIAL AÇO  TIPO HASTE  FUNÇÃO ACIONAR ESPOLETA DA MUNIÇÃO  APLICAÇÃO SISTEMA DISPARO CARABINA CALIBRE 5,56MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13810: PERCUSSOR                                                                                           ",Ativo,Não
227510,"INSERSOR MOLA EXTRATOR, MATERIAL BORRACHA  TIPO CALÇO  FUNÇÃO FIXAR MOLA DO EXTRATOR  APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13809: INSERSOR MOLA EXTRATOR                                                                              ",Ativo,Não
227511,"MOLA EXTRATOR, MATERIAL AÇO FLEXÍVEL  TIPO ESPIRAL  FUNÇÃO ACIONAR EXTRATOR  APLICAÇÃO SISTEMA EXTRAÇÃO CARABINA CALIBRE 5,56 MM/","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13808: MOLA EXTRATOR                                                                                       ",Ativo,Não
227523,"TUBO TOMADA GÁS, MATERIAL AÇO RÍGIDO  FUNÇÃO ENCAMINHAR GASES  RESULTANTES  CÁPSULA  DEFLAGRADA  APLICAÇÃO SISTEMA TOMADA GASES ALIMENTAÇÃO CARABINA","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13797: TUBO TOMADA GÁS                                                                                     ",Ativo,Não
230,"BAINHA FACÃO CAÇA, BAINHAS PARA FACOES DE CACA NOME","10: ARMAMENTO                                                                                                               ","1095: ARMAMENTOS DIVERSOS                                                                                                     ","03204: BAINHA FACÃO CAÇA                                                                                   ",Ativo,Não
23000,"FOLE PARA CANHAO, FOLE PARA CANHAO NOME","10: ARMAMENTO                                                                                                               ","1095: ARMAMENTOS DIVERSOS                                                                                                     ","07688: FOLE PARA CANHAO                                                                                    ",Ativo,Não
230202,"MOLA RECUPERADORA, MATERIAL MOLA ESPIRAL AÇO FLEXÍVEL  COMPONENTES MOLA ESPIRAL, GUIA MOLA ESPIRAL, ANÉIS E PINOS  MATERIAL GUIA MOLA ESPIRAL AÇO  MATERIAL ANEL PLÁSTICO  MATERIAL PINO AÇO  TIPO CABEÇA PINO CHATA  APLICAÇÃO SISTEMA DE ALIMENTAÇÃO DA SUBMETRALHADORA HK 5A5","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14112: MOLA RECUPERADORA                                                                                   ",Ativo,Não
