Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
298878,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, TIPO LISO, FORMATO ABERTO 21 X 29,7 CM, GRAMATURA 150 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS 2 DOBRAS, INFORMAÇÕES SIMPÓSIO MOBILIZAÇÃO MILITAR","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
299228,"MAPA , TIPO GEOECONOVIÁRIO, COMPRIMENTO 2,30 M, LARGURA 2,35 M, CARACTERÍSTICAS ADICIONAIS COM DUAS CAIXAS DE ALFINETE, ESCALA 1/2.000.000 ,, MATERIAL MOLDURA MADEIRA, TIPO MADEIRA CEREJEIRA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ","7640: MAPAS, CARTAS E GLOBOS GEOGRÁFICOS                                                                                      ",09134: MAPA                                                                                                ,Ativo,Não
299883,"DICIONÁRIO , AUTOR BALLESTRO, ALVAREZ E ESMERALDA, MARIA, TIPO TRADUÇÃO IDIOMA, ACABAMENTO BROCHURA, TIPO IDIOMA PORTUGUÊS-ESPANHOL/ESPANHOL-PORTUGUÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
299885,"DICIONÁRIO , CARACTERÍSTICAS ADICIONAIS BALLESTRO, ALVARES E ESMERALDA, MARIA, TIPO TRADUÇÃO IDIOMA, ACABAMENTO BROCHURA, TIPO IDIOMA PORTUGUÊS-ESPANHOL/ESPANHOL-PORTUGUÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
301025,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 60 CM, LARGURA 30 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO EVENTOS, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
301026,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 90 CM, LARGURA 45 CM, QUANTIDADE CORES POLICROMIA, APLICAÇÃO EVENTOS, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
302227,"CARTAZ , MATERIAL PAPEL COUCHÊ, GRAMATURA 150 G/M2, FORMATO ABERTO 66 X 96 CM, CARACTERÍSTICAS ADICIONAIS POLICROMIA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,04659: CARTAZ                                                                                              ,Ativo,Não
302228,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, FORMATO FECHADO 10 X 20 CM, FORMATO ABERTO 20 X 40 CM, GRAMATURA 115 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS POLICROMIA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
303041,"DICIONÁRIO , TÍTULO MICHAELIS- MODERNO DICIONÁRIO, TIPO TRADUÇÃO IDIOMA, TIPO IDIOMA PORTUGUÊS/INGLÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
303046,"DICIONÁRIO , TÍTULO DICIONÁRIO NOVO AURÉLIO, TIPO LÍNGUA PORTUGUESA, TIPO IDIOMA PORTUGUÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
