Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
88552,"FRESADORA UNIVERSAL , FRESADORA VERTICAL NAO AUTOMATICA - INDU NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3417: MÁQUINAS DE FRESAR                                                                                                      ,01086: FRESADORA UNIVERSAL                                                                                 ,Inativo,Não
88560,"FRESADORA UNIVERSAL , FRESADORA HORIZONTAL NAO AUTOMATICA - IN NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3417: MÁQUINAS DE FRESAR                                                                                                      ,01086: FRESADORA UNIVERSAL                                                                                 ,Inativo,Não
88579,"FRESADORA COMANDO NUMÉRICO , FRESADORA COMANDO NUMERICO - INDUSTRIAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3417: MÁQUINAS DE FRESAR                                                                                                      ,01085: FRESADORA COMANDO NUMÉRICO                                                                          ,Inativo,Não
93610,"SUGADOR SOLDA , SUGADOR DE SOLDA ELETRICO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",01193: SUGADOR SOLDA                                                                                       ,Inativo,Não
95923,"ELETRODUTO DE CARVAO E GRAFITE , ELETRODUTO DE CARVAO E GRAFITE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",06463: ELETRODUTO DE CARVAO E GRAFITE                                                                      ,Inativo,Não
112780,"CALANDRA MANUAL , CALANDRA MANUAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,04188: CALANDRA MANUAL                                                                                     ,Ativo,Não
114553,"PINÇA , PINCA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3460: ACESSÓRIOS PARA MÁQUINAS-FERRAMENTAS                                                                                    ,01087: PINÇA                                                                                               ,Inativo,Não
122742,"SOLDA ACETILENO , SOLDA ACETILENO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",12185: SOLDA ACETILENO                                                                                     ,Ativo,Não
126780,"MÁQUINA SOLDA PORTÁTIL , MAQUINA SOLDA - PORTATIL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3432: EQUIPAMENTO PARA SOLDA A RESISTÊNCIA ELÉTRICA                                                                           ,01036: MÁQUINA SOLDA PORTÁTIL                                                                              ,Ativo,Não
127876,"TESOURA PORTÁTIL , TESOURA - CHAPA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3456: FERRAMENTAS DE CORTE E MODELAGEM DE PEÇAS DE MÁQUINAS.                                                                  ,01110: TESOURA PORTÁTIL                                                                                    ,Inativo,Não
127884,"RETIFICADOR CORRENTE , RETIFICADOR CORRENTE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3432: EQUIPAMENTO PARA SOLDA A RESISTÊNCIA ELÉTRICA                                                                           ,11715: RETIFICADOR CORRENTE                                                                                ,Ativo,Não
129453,"PASTILHA METÁLICA , PASTILHA METALICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3470: CONJUNTOS, JOGOS E ACESSÓRIOS PARA OFICINA MECÂNICA                                                                     ",10503: PASTILHA METÁLICA                                                                                   ,Ativo,Não
129461,"PLACA MAGNÉTICA , HASTE METALICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3470: CONJUNTOS, JOGOS E ACESSÓRIOS PARA OFICINA MECÂNICA                                                                     ",08181: PLACA MAGNÉTICA                                                                                     ,Ativo,Não
133752,"MAQUINA PARA RETIFICA DE MOTOR , MAQUINA PARA RETIFICA DE MOTOR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3415: MÁQUINAS RETIFICADORAS                                                                                                  ,09338: MAQUINA PARA RETIFICA DE MOTOR                                                                      ,Ativo,Não
137880,"SERRA CIRCULAR , SERRA CIRCULAR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3405: MÁQUINAS DE SERRAR E LIMAR                                                                                              ,01107: SERRA CIRCULAR                                                                                      ,Ativo,Não
138088,"FORNO MUFLA , FORNO MUFLA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3424: EQUIPAMENTO DE TRATAMENTO TÉRMICO E NÃO TÉRMICO DE METAIS                                                               ,01028: FORNO MUFLA                                                                                         ,Ativo,Não
138193,"PRENSA PARA ENSAIO ELETRICA , PRENSA PARA ENSAIO ELETRICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3442: PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA                                                                 ,11190: PRENSA PARA ENSAIO ELETRICA                                                                         ,Inativo,Não
138223,"PRENSA HIDRAULICA ELETRICA DIGITAL , PRENSA HIDRAULICA ELETRICA DIGITAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3442: PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA                                                                 ,11182: PRENSA HIDRAULICA ELETRICA DIGITAL                                                                  ,Inativo,Não
138258,"PRENSA HIDRAULICA MANUAL DIGITAL , PRENSA HIDRAULICA MANUAL DIGITAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3442: PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA                                                                 ,11183: PRENSA HIDRAULICA MANUAL DIGITAL                                                                    ,Inativo,Não
138274,"PRENSA HORIZONTAL , PRENSA HORIZONTAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3442: PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA                                                                 ,01152: PRENSA HORIZONTAL                                                                                   ,Inativo,Não
138371,"PRENSA HIDRAULICA ELETRICA , PRENSA HIDRAULICA ELETRICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3442: PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA                                                                 ,11181: PRENSA HIDRAULICA ELETRICA                                                                          ,Inativo,Não
138398,"AFIADORA FERRAMENTA GRAVACAO , AFIADORA FERRAMENTA GRAVACAO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3415: MÁQUINAS RETIFICADORAS                                                                                                  ,02144: AFIADORA FERRAMENTA GRAVACAO                                                                        ,Inativo,Não
138410,"GUILHOTINA INDUSTRIAL , GUILHOTINA INDUSTRIAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3405: MÁQUINAS DE SERRAR E LIMAR                                                                                              ,01065: GUILHOTINA INDUSTRIAL                                                                               ,Inativo,Não
138436,"SERRA PORTATIL , SERRA PORTATIL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3450: MÁQUINAS-FERRAMENTA PORTÁTEIS                                                                                           ,12042: SERRA PORTATIL                                                                                      ,Inativo,Não
138444,"SERRA ESQUADRIA , SERRA ESQUADRIA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3450: MÁQUINAS-FERRAMENTA PORTÁTEIS                                                                                           ,01159: SERRA ESQUADRIA                                                                                     ,Ativo,Não
138452,"POLITRIZ ANGULAR , POLITRIZ ANGULAR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3449: MÁQUINAS AUXILIARES PARA MODELAGEM E CORTE DE METAL                                                                     ,01144: POLITRIZ ANGULAR                                                                                    ,Inativo,Não
138681,"POLIMOTRIZ ANGULAR , POLIMOTRIZ ANGULAR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3449: MÁQUINAS AUXILIARES PARA MODELAGEM E CORTE DE METAL                                                                     ,10971: POLIMOTRIZ ANGULAR                                                                                  ,Ativo,Não
150145,"LÂMINA SERRA , LÂMINA SERRA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3455: FERRAMENTAS DE CORTAR PARA MÁQUINAS FERRAMENTA                                                                          ,09243: LÂMINA SERRA                                                                                        ,Ativo,Não
150447,"PEÇAS / COMPONENTES MÁQUINA CORTE , PEÇAS / COMPONENTES MÁQUINA CORTE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3405: MÁQUINAS DE SERRAR E LIMAR                                                                                              ,09176: PEÇAS / COMPONENTES MÁQUINA CORTE                                                                   ,Ativo,Não
150483,"RETIFICADORA PNEUMÁTICA , RETIFICADORA PNEUMÁTICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3405: MÁQUINAS DE SERRAR E LIMAR                                                                                              ,16842: RETIFICADORA PNEUMÁTICA                                                                             ,Ativo,Não
150549,"TORNO UNIVERSAL , TORNO UNIVERSAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3416: TORNOS                                                                                                                  ,01119: TORNO UNIVERSAL                                                                                     ,Ativo,Não
150587,"PEÇA / COMPONENTE CALANDRA , PEÇA / COMPONENTE CALANDRA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3441: MÁQUINAS DE DOBRAR E DE MODELAR                                                                                         ,16865: PEÇA / COMPONENTE CALANDRA                                                                          ,Ativo,Não
150640,"FRESA , FRESA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3455: FERRAMENTAS DE CORTAR PARA MÁQUINAS FERRAMENTA                                                                          ,07840: FRESA                                                                                               ,Ativo,Não
150643,"PEÇAS E ACESSÓRIOS SOLDA , PEÇAS E ACESSÓRIOS SOLDA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3439: SUPRIMENTOS E ACESSÓRIOS PARA SOLDAS DIVERSAS, FRACAS E  FORTES                                                         ",12434: PEÇAS E ACESSÓRIOS SOLDA                                                                            ,Ativo,Não
150740,"PENTE ROSCA , PENTE ROSCA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3470: CONJUNTOS, JOGOS E ACESSÓRIOS PARA OFICINA MECÂNICA                                                                     ",16880: PENTE ROSCA                                                                                         ,Ativo,Não
