Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
191010,"ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM ATÉ 75MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM A NOME",10: ARMAMENTO                                                                                                               ,1010: ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM ATÉ 75MM                                                                         ,16658: ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM ATÉ 75MM                                                     ,Ativo,Não
191015,"ARMAS DE FOGO DE CALIBRE ACIMA DE 75MM ATÉ 125MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 75MM A NOME",10: ARMAMENTO                                                                                                               ,1015: ARMAS DE FOGO DE CALIBRE ACIMA DE 75MM ATÉ 125MM                                                                        ,16659: ARMAS DE FOGO DE CALIBRE ACIMA DE 75MM ATÉ 125MM                                                    ,Ativo,Não
191020,"ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM ATÉ 150MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM NOME",10: ARMAMENTO                                                                                                               ,1020: ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM ATÉ 150MM                                                                       ,16660: ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM ATÉ 150MM                                                   ,Ativo,Não
191025,"ARMAS DE FOGO DE CALIBRE ACIMA DE 150MM ATÉ 200MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 150MM NOME",10: ARMAMENTO                                                                                                               ,1025: ARMAS DE FOGO DE CALIBRE ACIMA DE 150MM ATÉ 200MM                                                                       ,16661: ARMAS DE FOGO DE CALIBRE ACIMA DE 150MM ATÉ 200MM                                                   ,Inativo,Não
191030,"ARMAS DE FOGO DE CALIBRE ACIMA DE 200MM ATÉ 300MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 200MM NOME",10: ARMAMENTO                                                                                                               ,1030: ARMAS DE FOGO DE CALIBRE ACIMA DE 200MM ATÉ 300MM                                                                       ,16662: ARMAS DE FOGO DE CALIBRE ACIMA DE 200MM ATÉ 300MM                                                   ,Inativo,Não
191035,"ARMAS DE FOGO DE CALIBRE ACIMA DE 300MM , ARMAS DE FOGO DE CALIBRE ACIMA DE 300MM NOME",10: ARMAMENTO                                                                                                               ,1035: ARMAS DE FOGO DE CALIBRE ACIMA DE 300MM                                                                                 ,16663: ARMAS DE FOGO DE CALIBRE ACIMA DE 300MM                                                             ,Inativo,Não
191040,"ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMICA , ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMI NOME",10: ARMAMENTO                                                                                                               ,1040: ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMICA                                                                              ,16664: ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMICA                                                          ,Inativo,Não
191045,"LANÇADORES DE TORPEDOS E DE BOMBAS DE PROFUNDIDADE , LANÇADORES DE TORPEDOS E DE BOMBAS DE PR NOME",10: ARMAMENTO                                                                                                               ,1045: LANÇADORES DE TORPEDOS E DE BOMBAS DE PROFUNDIDADE                                                                      ,16665: LANÇADORES DE TORPEDOS E DE BOMBAS DE PROFUNDIDADE                                                  ,Inativo,Não
191055,"LANÇADORES DE FOGUETES E PIROTÉCNICOS , LANÇADORES DE FOGUETES E PIROTÉCNICOS NOME",10: ARMAMENTO                                                                                                               ,1055: LANÇADORES DE FOGUETES E PIROTÉCNICOS                                                                                   ,16666: LANÇADORES DE FOGUETES E PIROTÉCNICOS                                                               ,Inativo,Não
191070,"REDES SUBMARINAS DE DEFESA DE PORTOS , REDES SUBMARINAS DE DEFESA DE PORTOS NOME",10: ARMAMENTO                                                                                                               ,1070: REDES SUBMARINAS DE DEFESA DE PORTOS                                                                                    ,16667: REDES SUBMARINAS DE DEFESA DE PORTOS                                                                ,Inativo,Não
