Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
394005,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MONO-MODO, TIPO CONECTOR SC-APC/LC, DIAMETRO 9/125 MM, COMPRIMENTO 5 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
396249,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , PADRÃO GBIC, TIPO CONECTOR LC, COMPATIBILIDADE IEEE 802,3Z GIGABIT ETHERNET 1000 BASE-SX, VELOCIDADE TRANSFERÊCIA 1000 BASE-SX, TAXA RECEPÇÃO 1000 BASE-SX, CARACTERÍSTICAS ADICIONAIS INTERFACE MINI-GBIC SX-F142XG","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
396250,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , PADRÃO GBIC, TIPO CONECTOR LC, COMPATIBILIDADE IEEE 802,3Z GIGABIT ETHERNET 1000 BASE-SX, VELOCIDADE TRANSFERÊCIA 1000 BASE-SX, TAXA RECEPÇÃO 1000 BASE-SX, CARACTERÍSTICAS ADICIONAIS INTERFACE MINI-GBIC SX-FI424C","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
396251,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , PADRÃO GBIC, TIPO CONECTOR LC, COMPATIBILIDADE IEEE 802,3Z GIGABIT ETHERNET 1000 BASE-SX, VELOCIDADE TRANSFERÊCIA 1000 BASE-SX, TAXA RECEPÇÃO 1000 BASE-SX, CARACTERÍSTICAS ADICIONAIS INTERFACE MINI-GBIC SX-FI424F","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
396253,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , PADRÃO GBIC, TIPO CONECTOR LC, COMPATIBILIDADE IEEE 802,3Z GIGABIT ETHERNET 1000 BASE-SX, VELOCIDADE TRANSFERÊCIA 1000 BASE-SX, TAXA RECEPÇÃO 1000 BASE-SX, CARACTERÍSTICAS ADICIONAIS INTERFACE MINI-GBIC E1MG-SX","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
396969,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , TAXA TRANSMISSÃO 10/1000 MBPS, TIPO CONECTOR SC, COMPATIBILIDADE IEEE802.3AB 1000 BASE-T IEEE802.3Z 1000 BASE-X, VELOCIDADE TRANSFERÊCIA 1000 BASE T, TAXA RECEPÇÃO 1000 BASE T, CARACTERÍSTICAS ADICIONAIS FONTE ALIMENTAÇÃO EXTERNA BIVOLT AUTOM.(DC 5V/2A), TIPO FIBRA MULTIMODO DUPLEX 50/125 E 62,5/125","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
398272,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, TIPO CABO ÓPTICO MONOFIBRA, TIPO CONECTOR SC, DIAMETRO 50/125 MM, COMPRIMENTO 1,50 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
398303,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, TIPO CABO ÓPTICO MONOFIBRA, TIPO CONECTOR SC/SC, DIAMETRO 50/125 MM, COMPRIMENTO 2 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
398631,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO DUPLEX, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR SC/SC, DIAMETRO 50/125 MM, COMPRIMENTO 2 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
399707,"CABO FIBRA ÓTICA , CARACTERÍSTICAS ADICIONAIS COM CONECTORES LC/LC, TIPO MULTIMODO, QUANTIDADE FIBRAS 12 UN, REVESTIMENTO EXTERNO TERMOPLÁSTICO DE PVC ANTICHAMA","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,04028: CABO FIBRA ÓTICA                                                                                    ,Ativo,Não
