id,pdm
06931,ESCORVADOR DE COMBUSTIVEL DE SISTEMA DE AERONAVE
07456,FILTRO ARVORE INTERMEDIARIA BOMBA OLEO - VEICULO AUTOMOTIVO
07466,FILTRO COMBUSTÍVEL
07467,FILTRO DE COMBUSTIVEL PARA BOMBA INJETORA - MOTORDIESEL
07471,FILTRO ÓLEO HIDRÁULICO
07481,FILTRO DO SISTEMA DE COMBUSTÍVEL DE AERONAVE
07485,FILTRO ÓLEO
07492,FILTRO PURIFICADOR DE AR - MOTOR VEICULO AUTOMOTI
07496,FILTRO SISTEMA REFRIGERACAO - MOTOR VEICULO AUTOMOTIVO
07633,FLANGE INTERMEDIARIA BOMBA GASOLINA
07922,GARFO ACIONAMENTO MOTOR DE PARTIDA - VECULO AUTOMO
07967,GERADOR
07972,GERADOR DE AERONAVE
08051,GRADE PROTETORA DO RADIADOR
08171,HASTE DE COMANDO DE BOMBA DE MOTOR A GASOLINA
08172,HASTE DE COMANDO DE CARBURADOR
08182,HASTE UNIAO SISTEMA RESFRIAMENTO - VEICULO AUTOMO TIVO
08321,IMPULSOR PARA MOTOR DE PARTIDA - VEICULO AUTOMOTI VO
08366,INDUZIDO DE MOTOR DE PARTIDA - VEICULO AUTOMOTIVO
08383,INSTALACAO ELETRICA - VEICULO AUTOMOTIVO (FIACAO /CHICOTE ELETRICO )
08447,INTERRUPTOR DE PARTIDA MOTOR ELETRICO - VEICULO
08566,JUNTA ( JOGO / KIT ) MOTOR - VEICULO AUTOMOTIVO
08574,JUNTA PARA BOMBA INJETORA DE COMBUSTIVEL DE MOTOR DIESEL
09021,MAGNETO
09023,MAGNETO DE AERONAVE
09086,MANETE DE MOTOR DE AERONAVE
09094,MANGUEIRA COMBUSTÍVEL
09103,MANGUEIRA RADIADOR VEÍCULO AUTOMOTIVO
09104,MANGUEIRA SISTEMA ADMISSAO
09108,MANGUEIRA VACUO SISTEMA ADMISSAO
09112,MANIVELA DE PARTIDA DE MOTOR A EXPLOSAO
09113,MANIVELA DO TIPO COMBUSTAO
09858,MOLA DE VALVULA DE ESCAPAMENTO
09925,MOTOCICLETA - BOIA CARBURADOR
09928,MOTOCICLETA - CANO DESCARGA
09930,MOTOCICLETA - CARBURADOR
09940,MOTOCICLETA - INTERRUPTOR SISTEMA ELETRICO
09947,MOTOCICLETA - VELA MOTOR
09961,MOTOR DE PARTIDA - VEÍCULO AUTOMOTIVO
09962,MOTOR DE PARTIDA DE AERONAVE
09963,MOTOR DE PARTIDA DE MOTOR A EXPLOSAO
09976,MOTOR ELETRICO DE PARTIDA - VEICULO AUTOMOTIVO
10271,PA - HELICE AERONAVE
10427,PARAFUSO BOMBA INJETORA DE COMBUSTIVEL - MOTOR DIESEL
10560,PECA/COMPONENTE ALIMENTACAO COMBUSTIVEL - MOTOR DEPOPA
10561,PECA/COMPONENTE ALIMENTACAO COMBUSTIVEL - TRATOR
10568,PEÇA/COMPONENTE MOTOR DE EMBARCAÇÃO
10571,PECAS E COMPONENTES - AERONAVE / VEICULOS ESPACIAIS / SATELITE
10789,PISTÃO MOTOR
10907,PLATINADO DISTRIBUIDOR DE ENERGIA ELETRICA - VEICU
10914,PLUG UNIVERSAL - AERONAVE
11143,PRATO ASSENTO VALVULA
11355,QUADRANTE DA MANETA DO MOTOR DE AERONAVE
11391,RADIADOR DE AERONAVE
11587,REGULADOR DE FLUXO SISTEMA DE COMBUSTIVEL - AERONAVE
11593,REGULADOR DE VOLTAGEM DE MOTOR AERONAVE
11595,REGULADOR HIDRAULICO DE AGUA DE MOTOR A JATO DE AERONAVE
11596,REGULADOR HIDRAULICO DE AR DE MOTOR A JATO DE AERONAVE
11597,REGULADOR HIDRAULICO DE OLEO DE MOTOR A JATO DE AERONAVE
11598,REGULADOR HIDRAULICO PARA OLEO - MOTOR DE AERONAVE
11599,REGULADOR TEMPERATURA DE OLEO - SISTEMA DE RESFRIAMENTO MOTOR AERONAVE
11600,REGULADOR TURBOSUPERCOMPRESSOR DE MOTOR - COMBUSTAO INTERNA
11601,REGULADOR VELOCIDADE - VEICULO AUTOMOTIVO
11602,CAIXA REGULADORA VOLTAGEM
11610,RELÉ VEÍCULO AUTOMOTIVO
11643,REPARO BOMBA D'AGUA
11644,CONJUNTO REPARO CARBURADOR
11645,REPARO DO MOTOR DE PARTIDA - VEICULO AUTOMOTIVO
11647,REPARO BOMBA INJETORA COMBUSTÍVEL
11648,REPARO PARA GERADOR DE ENERGIA ELETRICA - VEICULO
11668,RESERVATORIO COMPENSACAO DE AGUA DE RADIADOR DE MOTOR - VEICULO AUTOMOTIVO
11732,REVERSOR HIDRAULICO
11843,ROTOR DISTRIBUIDOR ENERGIA ELETRICA - VEICULO AUTO
12017,SENSOR TERMICO - VEICULO AUTOMOTIVO
12059,SILENCIADOR ESCAPAMENTO DESCARGA
12114,SISTEMA DE CONTROLE DE FUMACA DE SISTEMA DE COMBUSTIVEL DE AERONAVE
12363,SUPERALIMENTADOR ACIONADO POR MOTOR
12372,SUPORTE BOMBA COMBUSTIVEL
12380,SUPORTE DE CARENAGEM DE MOTOR DE AERONAVE
12424,SUPORTE RADIADOR - VEICULO AUTOMOTIVO
12433,SUPRESSOR RUIDO PARA VELA DE IGNICAO - VEICULO AUTOMOTIVO
12509,TAMPA BOMBA AGUA - VEICULO AUTOMOTIVO
12515,TAMPA DISTRIBUIDOR ENERGIA ELETRICA - VEICULO AUTO
12524,TAMPA RESERVATÓRIO COMBUSTÍVEL
12525,TAMPA RADIADOR
12526,TAMPA TUBO ABASTECIMENTO
12539,CONJUNTO CONVERSÃO VEÍCULO
13059,TUBO BOMBA INJETORA
13060,TUBO DE INJECAO DE CARBURADOR DE CORPO DUPLO
13082,TUBO DE TANQUE DE COMBUSTIVEL
13122,TUBO FILTRO COMBUSTÍVEL
13123,TUBULACAO ESCAPAMENTO - VEICULO AUTOMOTIVO
13137,TURBOCOMPRESSOR DE MOTOR DE COMBUSTAO INTERNA
13246,VALVULA AGULHA CARBURADOR
13255,VALVULA DE CONTROLE SISTEMA RESFRIAMENTO MOTOR - AERONAVE
13256,VALVULA DE ESCAPAMENTO DE CARBURADOR DE MOTOR
13258,VALVULA DE ESTILETE DE CARBURADOR DE MOTOR
13265,VALVULA COMBUSTÍVEL
13272,VALVULA DO SISTEMA DE COMBUSTIVEL DE AERONAVE
13276,VALVULA INJECAO D' AGUA SISTEMA DE COMBUSTIVEL - AERONAVE
13362,VELA DE IGNICAO DE AERONAVE
13374,VENTILADOR DE REFRIGERACAO DE MOTOR AUTOMOTIVO
13381,VENTOINHA PARA RADIADOR - VEICULO AUTOMOTIVO
13603,MOTOCICLETA - PEÇA MOTOR
13604,MOTOCICLETA - PECA SISTEMA ELETRICO
14233,JUNTA BASE BOMBA COMBUSTÍVEL
14234,JUNTA CARBURADOR
14245,CHAVE COMANDO FAROL
14247,RADIADOR ÓLEO
14254,SENSOR AUTOMOTIVO
14265,JUNTA AUTOMOTIVA
14266,VÁLVULA AUTOMOTIVA
14271,BOMBA AUTOMOTIVA
14304,CONEXÃO SISTEMA PARTIDA
14344,VEDADOR AUTOMOTIVO
14353,BENDIX VEÍCULO AUTOMOTIVO
14355,SUPORTE DIODO AUTOMOTIVO
14356,ARGOLA AUTOMOTIVA
14358,BOBINA IGNIÇÃO
14383,COPO FILTRO COMBUSTÍVEL
14387,SELO VÁLVULA
14390,CASQUILHO
14392,RETENTOR MOTOR
14620,SENSOR BÓIA TANQUE COMBUSTÍVEL
14622,SENSOR BÓIA DE TANQUE DE COMBUSTÍVEL
14677,JOGO JUNTAS
14732,JOGO CABOS VELA
15223,PLUG PISTÃO
15224,FILTRO ÓLEO
15225,CALÇO MOTOR
15226,FILTRO AR
15227,MANGOTE RETORNO
15228,VÁLVULA TERMOSTÁTICA MOTOR
15229,MANGOTE ADMISSÃO
15230,TRAVA CONTRAPESO MOTOR
15231,PLACA CONTRAPESO
15232,PORCA BIELA
15234,CALÇO ACOPLAMENTO COXIM MAGNETO
15235,CONJUNTO ANEL
15238,TRAVA PARAFUSO
15245,PARAFUSO BIELA
15246,JOGO JUNTAS - AERONAVE
15282,TANQUE COMBUSTÍVEL VEÍCULO AUTOMOTIVO
15473,ARRUELA LISA
15474,BRONZINA AERONAVE
15477,EIXO COMANDO VÁLVULAS
15479,ARRUELA BICO INJETOR
15480,ARRUELA TUBO ENVELOPE
15481,TRAVA PINO BALANCIM
15482,ARRUELA PRESSÃO
15483,ARRUELA ENCOSTO BUCHA BALANCIM
15484,ADAPTADOR SISTEMA RPM
15485,RETENTOR VENTILAÇÃO BICO INJETOR
15486,ANEL BORRACHA BICO INJETOR
15487,BRAÇADEIRA TUBAGEM VENTILAÇÃO
15488,BUCHA CONTRAPESO EIXO MANIVELA
15489,BUCHA BIELA
15491,BUCHA BALANCIM
15492,TAMPA BOCAL ABASTECIMENTO ÓLEO
15493,CONTRAPINO PARAFUSO BIELA
15494,DEFLETOR VENTILAÇÃO
15495,EIXO TACÔMETRO
15496,EIXO BALANCIM
15497,ENGRENAGEM BOMBA ÓLEO
15498,TELA FILTRO ÓLEO
15499,FILTRO ÓLEO
15500,ROSCA POSTIÇA HELICÓIDE
15501,JUNTA MOTOR
15502,JUNTA TAMPA BALANCIM
15503,JUNTA TAMPA BOCAL ÓLEO
15504,MOLA CONJUNTO PARTIDA MOTOR
15505,MANGOTE TUBO ADMISSÃO
15506,MANGOTE BOCA TURBO
15507,MOLA PARTIDA MOTOR
15508,MOLA COMPRESSÃO HASTE DEFLETOR
15509,DEFLETOR
15510,MOLA PRESSÃO ÓLEO
15511,HASTE DEFLETOR
15512,PARAFUSO DEFLETOR
15513,PARAFUSO ENGRENAGEM EIXO COMANDO
15514,PARAFUSO ENGRENAGEM EIXO MANIVELA
15515,ROLETE CONTRAPINO
15516,ROLETE CONTRAPESO
15517,PINO PISTÃO
15518,PORCA PARAFUSO BIELA
15519,PORCA ESCAPAMENTO
15520,PLUG PRESSÃO ÓLEO
15521,RETENTOR EIXO MANIVELAS
15522,RETENTOR TUBO VENTILAÇÃO
15523,RETENTOR PLUG VENTILAÇÃO
15524,RETENTOR TACÔMETRO
15525,ROLAMENTO CONJUNTO PARTIDA
15526,SUPORTE TUBO VENTILAÇÃO
15527,TRAVA CONTRAPESO
15528,CHAVETA EIXO COMANDO
15529,TRAVA BALANCIM
15530,TUCHO HIDRÁULICO
15531,VELA IGNIÇÃO
15533,JUNTA BALANCIM
15580,GUIA AR RADIADOR
15602,AFOGADOR MOTOR POPA
15702,CENTRAL ELETRÔNICA
15703,IGNIÇÃO ELETRÔNICA AUTOMOTIVA
15704,CONVERSOR CATALÍTICO
15713,RADIADOR - VEÍCULO
15717,VELA AUTOMOTIVA
15719,JUNTA CABEÇOTE MOTOR
15726,PALHETA BOMBA INJETORA
15732,BRONZINA
15733,BUCHA MOTOR
15734,ANEL EXCÊNTRICO
15735,ADAPTADOR CONTAGIROS
15736,GUIA DE VÁLVULA
15763,RETENTOR POLIA MOTOR
15764,SEDE VÁLVULA CABEÇOTE
15765,VÁLVULA ESCAPE ADMISSÃO MOTOR
15808,GUIA VÁLVULA CABEÇOTE
15815,SONDA LAMBDA
15816,BAQUELITE BOMBA COMBUSTÍVEL
15819,BASE MOTOR
15849,PORTA-ESCOVA VEÍCULO AUTOMOTIVO
15906,CACHIMBO VELA IGNIÇÃO
15907,CABO ACELERADOR
15909,CABO AFOGADOR
15921,REPARO DO CARBURADOR - MOTOCICLETA
15966,ABRAÇADEIRA TUBO ADMISSÃO
15991,BORRACHA ENGRENAGEM MAGNETO
15993,TRAVA CONTRAPESO EIXO MANIVELA
15995,TRAVA EIXO TACÔMETRO
15996,CONJUNTO ENGRENAGEM BOMBA ÓLEO
15997,PLATINADO IGNIÇÃO MAGNETO
15998,CONJUNTO REPARO CARBURADOR
15999,PLUG VENTILAÇÃO MAGNETO
16002,CONJUNTO COMANDO VÁLVULA
16003,TRAVA EIXO MAGNETO
16004,BOMBA VÁCUO MOTOR
16005,ARRUELA BUCHA EIXO MAGNETO
16007,BASE ROLAMENTO EIXO MAGNETO
16008,ARRUELA PARAFUSO MOTOR
16009,BASE ACOPLAMENTO FILTRO ÓLEO
16010,BORRACHA VEDAÇÃO FILTRO ÓLEO
16012,BOMBA GASOLINA
16013,BRONZINA BIELA
16014,TUBO VARETA MOTOR
16015,CONJUNTO CILINDRO
16016,CABLAGEM IGNIÇÃO
16017,ENGRENAGEM MAGNETO
16018,ENGRENAGEM EIXO MANIVELA
16019,ENGRENAGEM BOMBA GASOLINA
16021,MANGOTE ÓLEO CILINDRO
16022,BLOCO DISTRIBUIDOR MAGNETO
16023,ABRAÇADEIRA MANGOTE
16024,REPARO CARBURADOR
16025,BRONZINA MANCAL
16027,PARAFUSO TAMPA BALANCIM
16029,PARAFUSO BOMBA GASOLINA
16030,PARAFUSO ENGRENAGEM BOMBA GASOLINA
16031,PARAFUSO BLOCO MOTOR
16032,PARAFUSO BASE FILTRO ÓLEO
16041,ESFERA PRESSÃO ÓLEO
16042,CARCAÇA BOMBA ÓLEO
16043,FELTRO BLOCO MAGNETO
16044,CONDENSADOR MAGNETO
16046,CARVÃO ENGRENAGEM MAGNETO
16047,CUNHA BOBINA MAGNETO
16049,CONTRAPINO EIXO MAGNETO
16050,CARTÃO BOBINA MAGNETO
16051,CATRACA MAGNETO
16057,SUPORTE FIXAÇÃO ALTERNADOR
16058,TIRA DE FELTRO
16157,TRAVA FELTRO BLOCO MAGNETO
16176,PORCA PARAFUSO CARTER
16255,VÁLVULA QUATRO VIAS
16269,TANQUE COMBUSTÍVEL
16283,MANIVELA COMPONENTE AUTOMOTIVO
16295,CORREIA ALTERNADOR
16299,PEÇA / COMPONENTE BOMBA INJETORA
16300,COMPONENTES E ACESSÓRIOS SISTEMA PARTIDA FRIA
16301,COMPONENTE SISTEMA ALIMENTAÇÃO
16302,TUBO INJEÇÃO BOMBA ACELERAÇÃO AUTOMOTIVA
16304,PEÇAS/COMPONENTES SISTEMA ALIMENTAÇÃO COMBUSTÍVEL
16305,COMPONENTES E ACESSÓRIOS ELETROELETRÔNICOS
16306,COMPONENTES/ACESSÓRIOS SISTEMA ELÉTRICO AERONAVES
16307,RADIADOR E COMPONENTES - VEÍCULO AUTOMOTIVO
16309,COMPONENTES E ACESSÓRIOS ESCAPAMENTO AUTOMOTIVO
16310,RETENTOR E DEMAIS COMPONENTES MOTOR
16394,ROSCA POSTIÇA
16492,MOLA RETORNO EIXO CARBURADOR
16571,BALANCIM VEÍCULO
16577,SENSOR DO CONTAGIROS
16585,INJETOR COMBUSTÍVEL VEÍCULO
16589,CORREIA POLI V - VEÍCULO AUTOMOTIVO
16596,ESTICADOR CORREIA
16635,ANEL SEGMENTO PISTÃO
16821,COMPONENTES DO SISTEMA DE COMBUSTÍVEL DE MOTORES - EXCETO OSDE AERONAVES
16822,COMPONENTES DO SISTEMA DE COMBUSTÍVEL DE MOTORES DE AERONA-VES
16823,COMPONENTES DO SISTEMA ELÉTRICO DE MOTORES - EXCETO OS DE AERONAVES
16824,COMPONENTES DO SISTEMA ELÉTRICO DE MOTORES DE AERONAVES
16825,COMPONENTES DO SISTEMA DE RESFRIAMENTO (ARREFECIMENTO) DEMOTORES - EXCETO DE AERONAVES
16826,COMPONENTES DO SISTEMA DE RESFRIAMENTO (ARREFECIMENTO) DEMOTORES DE AERONAVES
16827,FILTROS DE AR E DE ÓLEO, ELEMENTOS FILTRANTES E PURIFICADORES - EXCETO OS DE AERONAVES
16828,FILTROS DE AR E DE ÓLEO; ELEMENTOS FILTRANTES PURIFICADORES DE MOTORES DE AERONAVES.
16829,TURBO- SUPERCOMPRESSORES
16830,ACESSÓRIOS DIVERSOS DE MOTORES - EXCETO OS DE AERONAVES
16831,ACESSÓRIOS DIVERSOS DE MOTORES DE AERONAVES
16949,TROCADORA LÍQUIDO SISTEMA ARREFECIMENTO
17621,CORREIA MOTOR
17637,FILTRO ÓLEO LUBRIFICANTE
18039,RELÉ DO ALTERNADOR
18273,ARRUELA AUTOMOTIVA
19060,MÓDULO COMBUSTÍVEIS
19088,CARTÃO CHAVE
