id,pdm
05468,COMPONENTE TRANSMISSÃO E CÂMBIO - VEÍCULO AUTO
05469,COMPONENTE TRATOR ESTEIRA
05470,COMPONENTE TRATOR RODA
05520,COMPRESSOR SISTEMA DE FREIO A AR - VEICULO AUTO MOTIVO
05736,CONJUNTO DE PARA-BRISA
05744,CONJUNTO EMBREAGEM VEÍCULO AUTOMOTIVO
05750,CONJUNTO FREIO AUTOMOTIVO
05782,CONSOLE ESPECIAL - VEICULO AUTOMOTIVO
05835,CONVERSOR DE TORCAO - VEICULO AUTOMOTIVO
05992,CRUZETA TRANSMISSÃO VEÍCULO
06004,RODA LIVRE
06005,CUBO RODA
06080,DESEMBACADOR VIDRO - VEICULO AUTOMOTIVO
06259,DISCO EMBREAGEM
06264,DISCO FREIO
06270,DISCO RODA - VEICULO AUTOMOTIVO
06343,DISTINTIVO - VEICULO AUTOMOTIVO
06440,EIXO TRANSMISSAO - VEICULO AUTOMOTIVO
06516,EMBLEMA - VEICULO AUTOMOTIVO
06566,ENGATE REBOQUE - VEÍCULO AUTOMOTIVO
07014,ESPELHO RETROVISOR VEÍCULO AUTOMOTIVO
07015,ESPELHO RETROVISOR DE VEICULO
07071,ESTABILIZADOR ELETRONICO MARCADOR PAINEL - VEICULOAUTOMOTIVO
07777,FORRO PORTA - VEICULO AUTOMOTIVO
07830,VÁLVULA EQUALIZADORA FREIO
07831,FREIO ELETROMAGNETICO / PNEUMATICO
07832,FREIO EMBREAGEM DE TORRE - CARRO DE COMBATE
07833,FREIO HIDRODINAMICO
08160,GUINDASTE PARA CARRO SOCORRO - VEICULO AUTOMOTIVO
08388,INDICADOR COMBUSTÍVEL VEÍCULO AUTOMOTIVO
08575,JUNTA CAIXA TRANSMISSÃO
08678,LANCA - CHAMA AUTO - PROPULSIONADO SOBRE LAGARTA
08732,LATARIA - VEICULO AUTOMOTIVO
08915,LONA FREIO
08983,LUZ FREIO - VEICULO AUTOMOTIVO
09027,MAGUEIRA DE AVANCO DE DISTRIBUIDOR
09087,MANGA DE EIXO - VEICULO AUTOMOTIVO
09098,MANGUEIRA FLEXIVEL DE FREIO
09144,MÁQUINA ACIONAMENTO VIDRO
09375,MARCHA DE FORCA DE VEICULO
09810,MOBILIÁRIO - VEÍCULO AUTOMOTIVO
09856,MOLA DE SUSPENSAO
09857,MOLA DE TRATOR DE COLOCACAO DE TRILHO
09922,MOTOCICLETA - PEÇAS E COMPONENTES
09923,MOTOCICLETA - AMORTECEDOR
09926,CABO VEÍCULO AUTOMOTIVO
09927,MOTOCICLETA - CAIXA DIRECAO
09929,MOTOCICLETA - CAPA DE BANCO
09931,MOTOCICLETA - CARCACA DE BANCO
09933,MOTOCICLETA - CARCACA PAINEL
09934,MOTOCICLETA - CAVALETE LATERAL
09935,MOTOCICLETA - CILINDRO GARFO
09937,MOTOCICLETA - CORRENTE
09938,MOTOCICLETA - GUIA DA CORRENTE
09939,GUIDÃO BICICLETA
09942,MOTOCICLETA - MANETE
09943,MOTOCICLETA - PARA-LAMA
09944,MOTOCICLETA - PECA SISTEMA CAMBIO
09945,MOTOCICLETA - PEDAL * PARTIDA / PEDALEIRA / CAMBIO
09946,GARFO BICICLETA
10151,ODOMETRO
10309,PAINEL INSTRUMENTO - VEICULO AUTOMOTIVO
10322,PALHETA LIMPADOR PÁRA-BRISA
10414,SAIA DE PÁRA-CHOQUE
10419,PÁRA-LAMA
10420,PARA-LAMA VEICULO AUTOMOTIVO
10502,PASTILHA FREIO
10539,ALTERNADOR AUTOMOTIVO
10563,PECA/COMPONENTE BARRA DIRECAO - VEICULO AUTOMOTIVO
10569,LIMITADOR DIREÇÃO
10685,PESO BALANCEAR RODA - VEICULO AUTOMOTIVO
10790,PISTAO MOTOR GASOLINA - VEICULO AUTOMOTIVO
10806,PLACA VEÍCULO AUTOMOTIVO
10908,PLATO EMBREAGEM - VEICULO AUTOMOTIVO
11033,PORTA-CAPUZ COMPARTIMENTO DE MOTOR
11058,PORTA-VEÍCULO AUTOMOTIVO
11319,PROTETOR JANELA. PORTA OU VISTA - VEICULO AUTO MOTIVO
11359,QUADRO CHASSI
11394,RADIO / TOCA FITA / CD - VEICULO AUTOMOTIVO
11517,REDUTOR DE VELOCIDADE
11710,RETENTOR RODA - VEÍCULO AUTOMOTIVO
11769,RODA - VEICULO AUTOMOTIVO
11770,RODA BORRACHA MACIÇA - VEÍCULO AUTOMOTIVO
11776,RODA BORRACHA MACIÇA
11783,RODOAR
11792,ROLAMENTO COLAR EMBREAGEM - VEICULO AUTOMOTIVO
11814,ROLETE DE ESTEIRA - VEICULO AUTOMOTIVO
11815,ROLETE DE ESTEIRA DE VEICULO AUTOMOTIVO
11987,SELIM
12004,SEMI-EIXO BENGALA - VEICULO AUTOMOTIVO
12086,SINCRONIZADOR
12166,SISTEMA VIDRO ELETRICO - VEICULO AUTOMOTIVO
12400,SUPORTE ESTEPE - VEICULO AUTOMOTIVO
12401,SUPORTE ESTICADOR CORREIA ALTERNADOR - VEICULO AU TOMOTIVO
12407,MOLA VEÍCULO AUTOMOTIVO
12421,SUPORTE PINÇA
12440,BALANÇA SUSPENSÃO VEÍCULO AUTOMOTIVO
12441,SUSPENSAO VEICULO AUTOMOTIVO - BARRA
12442,SUSPENSAO VEICULO AUTOMOTIVO - BATENTE
12443,BUCHA SUSPENSÃO AUTOMOTIVA
12444,SUSPENSAO VEICULO AUTOMOTIVO - COIFA
12445,SUSPENSAO VEICULO AUTOMOTIVO - JUMELO
12446,SUSPENSAO VEICULO AUTOMOTIVO - PINO MOLA
12504,TAMBOR FREIO
12654,TERMINAL DIREÇÃO
12798,TOCA-FITAS - VEICULO AUTOMOTIVO
12863,TRANCA VOLANTE DIRECAO - VEICULO AUTOMOTIVO
12942,TRAVA ANTIFURTO - VEICULO AUTOMOTIVO
12943,TRAVA ELETRICA PORTA - VEICULO AUTOMOTIVO
12964,TRIANGULO - VEICULO AUTOMOTIVO
13367,VELOCIMETRO
13429,VIDRO - VEICULO AUTOMOTIVO
13478,VOLANTE DIREÇÃO
13605,MOTOCICLETA - PEÇA SISTEMA FREIO
13615,BRAÇO LIMPADOR PÁRA-BRISA
13798,PEÇA MECÂNICA/ELÉTRICA - VEÍCULO AUTOMOTIVO
14060,MARCADOR COMBUSTÍVEL
14061,FAROL APROXIMAÇÃO
14062,ESTOJO RODA
14063,ESPAÇADOR ACIONADOR LIMPADOR PÁRA-BRISA
14064,ENGRENAGEM ACIONAMENTO BOMBA INJETORA
14065,EIXO TRASEIRO COMPLETO
14066,DOBRADIÇA PÁRA-BRISA REBATÍVEL
14067,CILINDRO PRINCIPAL FREIO
14068,GUIA DA JANELA PORTA
14069,HASTE TRAMBULADOR
14070,COIFA GARFO ACIONAMENTO EMBREAGEM
14071,GARFO ACIONAMENTO EMBREAGEM
14243,MANIVELA ACIONAMENTO VIDRO
14244,AMORTECEDOR DIREÇÃO
14246,MAÇANETA AUTOMOTIVA
14252,BRAÇO PITMAN
14255,ENGRENAGEM AUTOMOTIVA
14308,ESTRIBO AUTOMOTIVO
14309,PROTETOR AUTOMOTIVO
14312,REVESTIMENTO CAÇAMBA AUTOMOTIVA
14345,JOGO COROA PINHAO
14346,CILINDRO FREIO
14350,PROTETOR CABO EMBREAGEM
14354,COIFA TRANSMISSÃO AUTOMOTIVA
14357,PARAFUSO ACELERADOR AUTOMOTIVO
14382,PESTANA PORTA AUTOMÓVEL
14393,PÁRA-BRISA
14674,BORRACHA ESTABILIZADOR
14675,BORRACHA PORTA
14731,BRAÇO AUXILIAR DIREÇÃO
14766,TETO TRATOR
15288,FECHADURA PORTA
15310,BORRACHA JANELA
15317,CANALETA VIDRO VEÍCULO AUTOMOTIVO
15579,TRAVESSA VEÍCULO AUTOMOTIVO
15581,BORRACHA AMORTECEDOR
15582,PÁRA-SOL VEÍCULO AUTOMOTIVO
15583,TETO VEÍCULO AUTOMOTIVO
15584,CAPÔ VEÍCULO AUTOMOTIVO
15585,LATERAL CARROCERIA
15586,ARO GRADE
15587,BUCHA GRADE
15588,FORRO VEÍCULO AUTOMOTIVO
15589,GRAMPO REVESTIMENTO VEÍCULO AUTOMOTIVO
15590,SUPORTE PÁRA-CHOQUE
15591,BORRACHA CANALETA
15592,BORRACHA PÁRA-BRISA
15655,COLAR EMBREAGEM AUTOMOTIVA
15656,PLATÔ EMBREAGEM AUTOMOTIVA
15705,CILINDRO MESTRE EMBREAGEM
15709,BRAÇO OSCILANTE
15718,CONJUNTO EMBREAGEM AUTOMOTIVA
15731,CRUZETA EIXO CARDÃ
15814,HÉLICE VENTILADOR VEÍCULO AUTOMOTIVO
15817,APOIO VARETA
15818,TAMPÃO CAIXA AR
15850,TAMPA PORTA-MALA VEÍCULO AUTOMOTIVO
15851,SERVOFREIO
15854,PÁRA-CHOQUE
15856,JUNTA HOMOCINÉTICA
15864,TRAVA SEMI-EIXO
15865,PINO CÂMBIO TRATOR
15877,JOGO REPARO PISTÃO
15878,TUBO SISTEMA FREIO
15880,BUCHA AMORTECEDOR
15881,UNIDADE ATUADORA
15885,GARFO
15886,GUARNIÇÃO SISTEMA CÂMBIO
15888,BIELETA
15902,TAMPA TIPO FOLE
15905,RETENTOR CUBO RODA
15908,COROA TRANSMISSÃO
15920,DISCO EMBREAGEM - MOTOCICLETA
15922,PINHÃO DE TRANSMISSÃO
15937,ARTICULAÇÃO BARRA SELETORA VEÍCULO AUTOMOTIVO
15938,ANEL CÂMBIO
15952,BARRA SELETORA CÂMBIO
15953,PORCA CÂMBIO
15958,MOTOR LIMPADOR DO PARA-BRISA
16165,EIXO BICICLETA
16166,CORRENTE BICICLETA
16167,CATRACA BICICLETA
16168,PEDAL BICICLETA
16225,COMPONENTES DIVERSOS DE VEÍCULOS
16226,CALÇO ESCAPAMENTO VEÍCULO
16237,VÁLVULA CONTROLE PORTA
16238,VÁLVULA FREIO ESTACIONAMENTO
16239,VÁLVULA RETENÇÃO MOLA ESTACIONAMENTO
16245,CHAVE SELETORA
16246,PRESILHA VEÍCULO AUTOMOTIVO
16247,HASTE GUIA
16256,TRAVA ROLAMENTO
16276,SUSPENSÃO VEÍCULO AUTOMOTIVO - AMORTECEDOR
16277,TRAVESSA TETO VEÍCULO AUTOMOTIVO
16279,COROA ENGRENAGEM BICICLETA
16280,SUPORTE PEDAL - VEÍCULO AUTOMOTIVO
16296,ESTOJO PRISIONEIRO CUBO RODA
16297,TUBO SISTEMA EMBREAGEM
16354,GUARNIÇÃO ESTRIBO
16491,MANGUEIRA AVANÇO DO DISTRIBUIDOR
16493,COIFA HOMOCINÉTICA
16502,BORRACHA COIFA
16503,CILINDRO RODA
16529,TAPETE VEÍCULO AUTOMOTIVO
16568,FEIXE MOLAS
16570,PIVÔ BALANÇA SUSPENSÃO
16581,SAPATA LONA FREIO
16582,PIVÔ BRAÇO VEÍCULO AUTOMOTIVO
16583,DESCARGA VEÍCULO AUTOMOTIVO
16595,ESTICADOR CORREIA DENTADA
16597,HIDROVÁCUO
16608,MANGUEIRA SUSPIRO ÓLEO
16801,COMPONENTES DE CABINE. CARROCERIA E CHASSIS DE VEÍCULOS
16802,COMPONENTES DE TRANSMISSÃO DE VEÍCULOS
16803,COMPONENTES DE FREIO, DIREÇÃO, EIXO, RODA E LAGARTA DE VEÍCULOS
16804,PÉ VELA
16805,COMPONENTES DIVERSOS PARA VEÍCULOS
17367,REPARO PINÇA FREIO
17377,ACESSÓRIOS VEICULARES ESPECÍFICOS PARA SISTEMAS DE ARMAS
17492,SAPATA FREIO BICICLETA
17511,GARFO DE FREIO
17585,REPARO CILINDRO FREIO
17597,BUCHA FEIXE DE MOLA
17598,BOMBA EMBREAGEM VEÍCULO AUTOMOTIVO
17600,ATUADOR EMBREAGEM VEÍCULO AUTOMOTIVO
17626,GARFO JUNTA UNIVERSAL
17627,TAMPA CARCAÇA
18343,TRAVA FREIO ESTACIONAMENTO
18344,PORCA FREIO ESTACIONAMENTO
18345,PARAFUSO FREIO ESTACIONAMENTO
18346,PRISIONEIRO FREIO ESTACIONAMENTO
18360,RAIO RODA
18389,CANO DE RETORNO DE COMBUSTIVEL
18396,CINTA FILTRO AR
18403,TRAVA ARANHA
18404,reparo cilindro roda
18405,CANO COMBUSTÍVEL
18406,DIAFRAGMA DA CUICA
18450,PIVÔ SUSPENSÃO
